persona_id,question_id,average_score,standard_deviation
11,17,5.0,0.0
11,18,3.0,0.0
11,19,3.0,0.0
11,20,3.0,0.0
11,21,5.0,0.0
11,22,4.0,0.0
11,23,3.0,0.0
11,24,0.0,0.0
11,25,0.0,0.0
11,26,2.0,0.0
11,27,4.0,0.0
11,28,2.0,0.0
11,29,2.0,0.0
11,30,2.0,0.0
12,1,5.0,0.0
12,2,5.0,0.0
12,3,2.1,0.31622776601683794
12,4,2.0,0.0
12,5,1.0,0.0
12,6,5.0,0.0
12,7,5.0,0.0
12,8,4.0,0.0
12,9,2.0,0.0
12,10,1.0,0.0
12,11,5.0,0.0
12,12,5.0,0.0
12,13,3.0,0.0
12,14,3.0,0.0
12,15,5.0,0.0
12,16,5.0,0.0
12,17,5.0,0.0
12,18,3.0,0.0
12,19,3.9,0.31622776601683794
12,20,3.0,0.0
12,21,5.0,0.0
12,22,5.0,0.0
12,23,5.0,0.0
12,24,2.0,0.0
12,25,0.0,0.0
12,26,5.0,0.0
12,27,4.0,0.0
12,28,2.0,0.0
12,29,2.1,0.31622776601683794
12,30,3.0,0.0
13,1,5.0,0.0
13,2,5.0,0.0
13,3,1.0,0.0
13,4,1.0,0.0
13,5,0.0,0.0
13,6,5.0,0.0
13,7,5.0,0.0
13,8,3.0,0.0
13,9,0.0,0.0
13,10,1.0,0.0
13,11,5.0,0.0
13,12,5.0,0.0
13,13,4.2,0.6324555320336759
13,14,2.0,0.0
13,15,0.0,0.0
13,16,5.0,0.0
13,17,5.0,0.0
13,18,2.0,0.0
13,19,1.0,0.0
13,20,2.0,0.0
13,21,5.0,0.0
13,22,3.0,0.0
13,23,2.0,0.0
13,24,0.0,0.0
13,25,0.0,0.0
13,26,3.0,0.0
13,27,5.0,0.0
13,28,0.0,0.0
13,29,0.0,0.0
13,30,0.0,0.0
14,1,5.0,0.0
14,2,5.0,0.0
14,3,2.0,0.0
14,4,3.0,0.0
14,5,1.8,0.42163702135578396
14,6,5.0,0.0
14,7,5.0,0.0
14,8,5.0,0.0
14,9,2.0,0.0
14,10,2.0,0.0
14,11,5.0,0.0
14,12,5.0,0.0
14,13,5.0,0.0
14,14,3.0,0.0
14,15,3.0,0.0
14,16,5.0,0.0
14,17,5.0,0.0
14,18,5.0,0.0
14,19,5.0,0.0
14,20,3.0,0.0
14,21,5.0,0.0
14,22,3.0,0.0
14,23,5.0,0.0
14,24,2.4,1.2649110640673518
14,25,0.0,0.0
14,26,3.0,0.0
14,27,2.0,0.0
14,28,3.0,0.0
14,29,3.0,0.0
14,30,2.0,0.0
15,1,5.0,0.0
15,2,5.0,0.0
15,3,3.0,0.0
15,4,2.0,0.0
15,5,2.0,0.0
15,6,5.0,0.0
15,7,5.0,0.0
15,8,4.0,0.0
15,9,2.0,0.0
15,10,1.0,0.0
15,11,5.0,0.0
15,12,5.0,0.0
15,13,3.0,0.0
15,14,3.0,0.0
15,15,0.9,0.31622776601683794
15,16,4.0,0.0
15,17,5.0,0.0
15,18,4.0,0.0
15,19,4.0,0.0
15,20,3.0,0.0
15,21,5.0,0.0
15,22,4.3,0.48304589153964794
15,23,4.0,0.0
15,24,2.0,0.0
15,25,0.0,0.0
15,26,3.0,0.0
15,27,3.2,0.4216370213557839
15,28,2.0,0.0
15,29,3.0,0.0
15,30,3.0,0.0
16,1,3.0,0.0
16,2,3.0,0.0
16,3,2.0,0.0
16,4,1.3,0.4830458915396479
16,5,1.0,0.0
16,6,3.0,0.0
16,7,3.8,1.0327955589886446
16,8,3.0,0.0
16,9,2.0,0.0
16,10,2.5,0.5270462766947299
16,11,3.2,0.6324555320336759
16,12,3.0,0.0
16,13,3.0,0.0
16,14,3.0,0.0
16,15,0.0,0.0
16,16,3.0,0.0
16,17,3.0,0.0
16,18,2.1,0.31622776601683794
16,19,3.0,0.0
16,20,2.8,0.4216370213557839
16,21,5.0,0.0
16,22,3.9,0.31622776601683794
16,23,3.0,0.0
16,24,0.0,0.0
16,25,0.0,0.0
16,26,3.0,0.0
16,27,3.0,0.0
16,28,2.0,0.0
16,29,2.0,0.0
16,30,3.0,0.0
17,1,5.0,0.0
17,2,5.0,0.0
17,3,3.0,0.0
17,4,3.0,0.0
17,5,2.0,0.0
17,6,5.0,0.0
17,7,5.0,0.0
17,8,5.0,0.0
17,9,2.0,0.0
17,10,1.1,0.31622776601683794
17,11,5.0,0.0
17,12,5.0,0.0
17,13,3.0,0.0
17,14,3.0,0.0
17,15,2.0,0.0
17,16,5.0,0.0
17,17,5.0,0.0
17,18,4.0,0.0
17,19,5.0,0.0
17,20,3.0,0.0
17,21,5.0,0.0
17,22,5.0,0.0
17,23,4.3,0.48304589153964794
17,24,2.0,0.0
17,25,0.0,0.0
17,26,5.0,0.0
17,27,3.0,0.0
17,28,3.0,0.0
17,29,3.0,0.0
17,30,3.0,0.0
18,1,5.0,0.0
18,2,5.0,0.0
18,3,3.0,0.0
18,4,3.0,0.0
18,5,1.0,0.0
18,6,5.0,0.0
18,7,5.0,0.0
18,8,4.1,0.31622776601683794
18,9,2.0,0.0
18,10,1.0,0.0
18,11,5.0,0.0
18,12,5.0,0.0
18,13,3.0,0.0
18,14,3.0,0.0
18,15,2.0,0.0
18,16,4.0,0.0
18,17,5.0,0.0
18,18,4.9,0.31622776601683794
18,19,4.0,0.0
18,20,3.0,0.0
18,21,5.0,0.0
18,22,4.0,0.0
18,23,4.0,0.0
18,24,2.0,0.0
18,25,0.0,0.0
18,26,4.1,0.31622776601683794
18,27,4.0,0.0
18,28,3.0,0.0
18,29,3.0,0.0
18,30,3.0,0.0
19,1,5.0,0.0
19,2,5.0,0.0
19,3,5.0,0.0
19,4,2.0,0.0
19,5,3.0,0.0
19,6,5.0,0.0
19,7,5.0,0.0
19,8,4.4,0.5163977794943222
19,9,3.0,0.0
19,10,2.0,0.0
19,11,5.0,0.0
19,12,5.0,0.0
19,13,5.0,0.0
19,14,3.0,0.0
19,15,5.0,0.0
19,16,5.0,0.0
19,17,5.0,0.0
19,18,5.0,0.0
19,19,4.0,0.0
19,20,3.0,0.0
19,21,5.0,0.0
19,22,5.0,0.0
19,23,5.0,0.0
19,24,2.3,0.48304589153964794
19,25,0.0,0.0
19,26,5.0,0.0
19,27,4.0,0.0
19,28,0.0,0.0
19,29,2.0,0.0
19,30,4.0,0.0
20,1,2.0,0.0
20,2,2.0,0.0
20,3,1.0,0.0
20,4,2.4,0.5163977794943223
20,5,3.0,0.0
20,6,1.4,0.5163977794943223
20,7,3.0,0.0
20,8,1.0,0.0
20,9,4.0,0.0
20,10,1.0,0.0
20,11,1.9,0.31622776601683794
20,12,3.0,0.0
20,13,2.4,0.5163977794943223
20,14,3.0,0.0
20,15,0.0,0.0
20,16,3.0,0.0
20,17,4.1,0.31622776601683794
20,18,4.0,0.0
20,19,5.0,0.0
20,20,3.0,0.0
20,21,5.0,0.0
20,22,3.0,0.0
20,23,4.0,0.0
20,24,3.0,0.0
20,25,0.0,0.0
20,26,3.3,0.48304589153964794
20,27,0.0,0.0
20,28,5.0,0.0
20,29,5.0,0.0
20,30,3.0,0.0
21,1,5.0,0.0
21,2,5.0,0.0
21,3,3.0,0.0
21,4,3.0,0.0
21,5,2.0,0.0
21,6,5.0,0.0
21,7,5.0,0.0
21,8,4.0,0.0
21,9,3.0,0.0
21,10,2.0,0.0
21,11,5.0,0.0
21,12,5.0,0.0
21,13,3.2,0.4216370213557839
21,14,3.0,0.0
21,15,2.0,0.0
21,16,5.0,0.0
21,17,5.0,0.0
21,18,3.4,0.8432740427115678
21,19,4.0,0.0
21,20,3.0,0.0
21,21,5.0,0.0
21,22,4.2,0.4216370213557839
21,23,4.5,0.5270462766947299
21,24,2.0,0.0
21,25,0.4,0.8432740427115679
21,26,4.0,0.0
21,27,4.0,0.0
21,28,3.0,0.0
21,29,3.0,0.0
21,30,3.0,0.0
22,1,3.0,0.0
22,2,5.0,0.0
22,3,2.0,0.0
22,4,3.0,0.0
22,5,1.0,0.0
22,6,5.0,0.0
22,7,5.0,0.0
22,8,4.0,0.0
22,9,2.0,0.0
22,10,1.0,0.0
22,11,5.0,0.0
22,12,5.0,0.0
22,13,3.0,0.0
22,14,3.8,0.4216370213557839
22,15,3.0,0.0
22,16,4.0,0.0
22,17,5.0,0.0
22,18,4.0,0.0
22,19,5.0,0.0
22,20,3.0,0.0
22,21,5.0,0.0
22,22,4.0,0.0
22,23,4.0,0.0
22,24,2.0,0.0
22,25,0.0,0.0
22,26,2.0,0.0
22,27,3.0,0.0
22,28,3.0,0.0
22,29,5.0,0.0
22,30,2.8,0.4216370213557839
23,1,4.8,0.4216370213557839
23,2,5.0,0.0
23,3,3.0,0.0
23,4,3.0,0.0
23,5,3.0,0.0
23,6,5.0,0.0
23,7,5.0,0.0
23,8,4.0,0.0
23,9,2.0,0.0
23,10,2.0,0.0
23,11,5.0,0.0
23,12,5.0,0.0
23,13,3.0,0.0
23,14,3.0,0.0
23,15,2.0,0.0
23,16,5.0,0.0
23,17,5.0,0.0
23,18,4.0,0.0
23,19,4.0,0.0
23,20,4.0,0.0
23,21,5.0,0.0
23,22,5.0,0.0
23,23,4.0,0.0
23,24,2.0,0.0
23,25,0.0,0.0
23,26,3.0,0.0
23,27,4.0,0.0
23,28,3.0,0.0
23,29,3.0,0.0
23,30,3.0,0.0
24,1,5.0,0.0
24,2,5.0,0.0
24,3,3.0,0.0
24,4,3.0,0.0
24,5,3.0,0.0
24,6,5.0,0.0
24,7,5.0,0.0
24,8,5.0,0.0
24,9,2.0,0.0
24,10,3.0,0.0
24,11,5.0,0.0
24,12,5.0,0.0
24,13,5.0,0.0
24,14,3.7,0.48304589153964794
24,15,4.0,0.0
24,16,5.0,0.0
24,17,5.0,0.0
24,18,5.0,0.0
24,19,4.0,0.0
24,20,3.0,0.0
24,21,5.0,0.0
24,22,5.0,0.0
24,23,5.0,0.0
24,24,3.0,0.0
24,25,2.0,0.0
24,26,3.0,0.0
24,27,3.0,0.0
24,28,4.0,0.0
24,29,4.0,0.0
24,30,3.0,0.0
25,1,5.0,0.0
25,2,5.0,0.0
25,3,4.4,0.9660917830792959
25,4,5.0,0.0
25,5,5.0,0.0
25,6,5.0,0.0
25,7,5.0,0.0
25,8,5.0,0.0
25,9,5.0,0.0
25,10,5.0,0.0
25,11,5.0,0.0
25,12,5.0,0.0
25,13,5.0,0.0
25,14,5.0,0.0
25,15,5.0,0.0
25,16,5.0,0.0
25,17,5.0,0.0
25,18,5.0,0.0
25,19,5.0,0.0
25,20,5.0,0.0
25,21,5.0,0.0
25,22,5.0,0.0
25,23,5.0,0.0
25,24,5.0,0.0
25,25,5.0,0.0
25,26,5.0,0.0
25,27,0.0,0.0
25,28,3.0,0.0
25,29,5.0,0.0
25,30,5.0,0.0
26,1,3.4,0.8432740427115678
26,2,5.0,0.0
26,3,3.0,0.0
26,4,3.0,0.0
26,5,0.0,0.0
26,6,5.0,0.0
26,7,5.0,0.0
26,8,3.0,0.0
26,9,3.0,0.0
26,10,0.0,0.0
26,11,5.0,0.0
26,12,5.0,0.0
26,13,3.0,0.0
26,14,3.0,0.0
26,15,1.2,1.5491933384829668
26,16,5.0,0.0
26,17,5.0,0.0
26,18,5.0,0.0
26,19,4.0,0.0
26,20,3.0,0.0
26,21,5.0,0.0
26,22,5.0,0.0
26,23,5.0,0.0
26,24,3.0,0.0
26,25,0.0,0.0
26,26,3.0,0.0
26,27,3.0,0.0
26,28,3.0,0.0
26,29,3.0,0.0
26,30,3.0,0.0
27,1,5.0,0.0
27,2,5.0,0.0
27,3,1.0,0.0
27,4,1.5,0.5270462766947299
27,5,1.0,0.0
27,6,5.0,0.0
27,7,5.0,0.0
27,8,3.0,0.0
27,9,1.0,0.0
27,10,1.0,0.0
27,11,5.0,0.0
27,12,5.0,0.0
27,13,2.0,0.0
27,14,2.3,0.48304589153964794
27,15,3.0,0.0
27,16,5.0,0.0
27,17,5.0,0.0
27,18,2.0,0.0
27,19,2.0,0.0
27,20,2.0,0.0
27,21,5.0,0.0
27,22,5.0,0.0
27,23,5.0,0.0
27,24,2.0,0.0
27,25,0.0,0.0
27,26,3.0,0.0
27,27,5.0,0.0
27,28,0.0,0.0
27,29,2.0,0.0
27,30,2.0,0.0
28,1,3.0,0.0
28,2,5.0,0.0
28,3,3.0,0.0
28,4,2.0,0.0
28,5,1.4,0.5163977794943223
28,6,5.0,0.0
28,7,5.0,0.0
28,8,3.0,0.0
28,9,2.0,0.0
28,10,1.0,0.0
28,11,5.0,0.0
28,12,5.0,0.0
28,13,3.0,0.0
28,14,3.0,0.0
28,15,0.0,0.0
28,16,5.0,0.0
28,17,5.0,0.0
28,18,4.9,0.31622776601683794
28,19,4.0,0.0
28,20,3.0,0.0
28,21,5.0,0.0
28,22,5.0,0.0
28,23,4.0,0.0
28,24,3.0,0.0
28,25,0.0,0.0
28,26,2.0,0.0
28,27,1.0,0.0
28,28,2.6,0.5163977794943223
28,29,4.6,0.5163977794943222
28,30,3.0,0.0
29,1,3.0,0.0
29,2,5.0,0.0
29,3,1.0,0.0
29,4,1.0,0.0
29,5,0.0,0.0
29,6,5.0,0.0
29,7,4.4,0.9660917830792959
29,8,2.3,0.48304589153964794
29,9,1.0,0.0
29,10,0.0,0.0
29,11,5.0,0.0
29,12,5.0,0.0
29,13,1.0,0.0
29,14,3.0,0.0
29,15,0.0,0.0
29,16,4.2,0.4216370213557839
29,17,5.0,0.0
29,18,3.0,0.0
29,19,3.0,0.0
29,20,3.0,0.0
29,21,5.0,0.0
29,22,3.0,0.0
29,23,3.0,0.0
29,24,0.0,0.0
29,25,0.0,0.0
29,26,2.0,0.0
29,27,3.0,0.0
29,28,3.0,0.0
29,29,2.0,0.0
29,30,1.0,1.0540925533894598
30,1,2.1,0.31622776601683794
30,2,5.0,0.0
30,3,1.0,0.0
30,4,2.0,0.0
30,5,1.0,0.0
30,6,5.0,0.0
30,7,5.0,0.0
30,8,3.0,0.0
30,9,1.0,0.0
30,10,1.0,0.0
30,11,3.0,0.0
30,12,5.0,0.0
30,13,1.0,0.0
30,14,3.0,0.0
30,15,0.0,0.0
30,16,4.0,0.0
30,17,5.0,0.0
30,18,4.0,0.0
30,19,4.0,0.0
30,20,3.0,0.0
30,21,5.0,0.0
30,22,5.0,0.0
30,23,3.0,0.0
30,24,0.0,0.0
30,25,0.0,0.0
30,26,3.2,0.6324555320336759
30,27,3.0,0.0
30,28,3.0,0.0
30,29,3.0,0.0
30,30,3.0,0.0
31,1,5.0,0.0
31,2,5.0,0.0
31,3,3.0,0.0
31,4,2.0,0.0
31,5,2.0,0.0
31,6,5.0,0.0
31,7,5.0,0.0
31,8,4.0,0.0
31,9,2.0,0.0
31,10,1.0,0.0
31,11,5.0,0.0
31,12,5.0,0.0
31,13,3.0,0.0
31,14,3.0,0.0
31,15,1.0,0.0
31,16,5.0,0.0
31,17,5.0,0.0
31,18,3.0,0.0
31,19,4.0,0.0
31,20,3.0,0.0
31,21,5.0,0.0
31,22,4.0,0.0
31,23,4.0,0.0
31,24,0.0,0.0
31,25,0.0,0.0
31,26,2.9,0.31622776601683794
31,27,4.0,0.0
31,28,3.0,0.0
31,29,3.0,0.0
31,30,2.0,0.0
32,1,3.0,0.0
32,2,5.0,0.0
32,3,2.0,0.0
32,4,2.0,0.0
32,5,0.0,0.0
32,6,5.0,0.0
32,7,5.0,0.0
32,8,3.0,0.0
32,9,1.6,0.5163977794943223
32,10,0.0,0.0
32,11,5.0,0.0
32,12,5.0,0.0
32,13,2.0,0.0
32,14,3.0,0.0
32,15,0.0,0.0
32,16,5.0,0.0
32,17,5.0,0.0
32,18,4.0,0.0
32,19,4.0,0.0
32,20,3.0,0.0
32,21,5.0,0.0
32,22,4.0,0.0
32,23,4.0,0.0
32,24,0.0,0.0
32,25,0.0,0.0
32,26,2.0,0.0
32,27,3.2,0.4216370213557839
32,28,3.0,0.0
32,29,3.0,0.0
32,30,2.0,0.0
33,1,5.0,0.0
33,2,5.0,0.0
33,3,2.0,0.0
33,4,2.0,0.0
33,5,1.0,0.0
33,6,5.0,0.0
33,7,4.0,0.0
33,8,3.0,0.0
33,9,2.0,0.0
33,10,2.0,0.0
33,11,5.0,0.0
33,12,5.0,0.0
33,13,3.0,0.0
33,14,3.0,0.0
33,15,2.0,0.0
33,16,4.6,0.5163977794943222
33,17,5.0,0.0
33,18,3.0,0.0
33,19,3.0,0.0
33,20,3.0,0.0
33,21,5.0,0.0
33,22,4.0,0.0
33,23,3.0,0.0
33,24,2.0,0.0
33,25,1.8,0.6324555320336759
33,26,3.0,0.0
33,27,3.7,0.48304589153964794
33,28,2.0,0.0
33,29,2.0,0.0
33,30,2.9,0.31622776601683794
34,1,5.0,0.0
34,2,5.0,0.0
34,3,2.0,0.0
34,4,1.0,0.0
34,5,2.0,0.0
34,6,5.0,0.0
34,7,5.0,0.0
34,8,3.0,0.0
34,9,3.0,0.0
34,10,5.0,0.0
34,11,5.0,0.0
34,12,5.0,0.0
34,13,3.0,0.0
34,14,3.0,0.0
34,15,3.0,0.0
34,16,5.0,0.0
34,17,5.0,0.0
34,18,5.0,0.0
34,19,3.0,0.0
34,20,3.0,0.0
34,21,5.0,0.0
34,22,3.0,0.0
34,23,4.9,0.31622776601683794
34,24,0.0,0.0
34,25,0.0,0.0
34,26,2.0,0.0
34,27,3.0,0.0
34,28,2.6,0.5163977794943223
34,29,2.1,0.31622776601683794
34,30,2.1,0.31622776601683794
35,1,5.0,0.0
35,2,5.0,0.0
35,3,1.9,0.31622776601683794
35,4,2.0,0.0
35,5,2.4,0.5163977794943223
35,6,5.0,0.0
35,7,5.0,0.0
35,8,3.0,0.0
35,9,3.0,0.0
35,10,2.0,0.0
35,11,5.0,0.0
35,12,5.0,0.0
35,13,3.2,0.4216370213557839
35,14,5.0,0.0
35,15,3.0,0.0
35,16,5.0,0.0
35,17,5.0,0.0
35,18,3.0,0.0
35,19,3.0,0.0
35,20,3.0,0.0
35,21,5.0,0.0
35,22,3.0,0.0
35,23,4.0,0.0
35,24,3.0,0.0
35,25,2.0,0.0
35,26,3.1,0.31622776601683794
35,27,4.0,0.0
35,28,2.0,0.0
35,29,3.0,0.0
35,30,3.0,0.0
36,1,5.0,0.0
36,2,5.0,0.0
36,3,1.0,0.0
36,4,2.0,0.0
36,5,1.0,0.0
36,6,5.0,0.0
36,7,4.9,0.31622776601683794
36,8,3.0,0.0
36,9,1.4,0.5163977794943223
36,10,3.0,0.0
36,11,5.0,0.0
36,12,3.0,0.0
36,13,3.9,0.31622776601683794
36,14,5.0,0.0
36,15,1.0,0.0
36,16,3.0,0.0
36,17,5.0,0.0
36,18,3.0,0.0
36,19,3.0,0.0
36,20,3.0,0.0
36,21,5.0,0.0
36,22,3.0,0.0
36,23,4.0,0.0
36,24,2.0,0.0
36,25,0.0,0.0
36,26,3.0,0.0
36,27,4.0,0.0
36,28,2.0,0.0
36,29,2.0,0.0
36,30,2.0,0.0
37,1,5.0,0.0
37,2,5.0,0.0
37,3,3.0,0.0
37,4,3.0,0.0
37,5,3.0,0.0
37,6,5.0,0.0
37,7,5.0,0.0
37,8,4.0,0.0
37,9,3.0,0.0
37,10,2.0,0.0
37,11,5.0,0.0
37,12,5.0,0.0
