item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
9,6,A,A,1,1,0,A,2026-07-30T13:39:56.917041,astronomy
9,7,A,A,1,1,0,A,2026-07-30T13:39:56.931108,astronomy
9,8,A,A,1,1,0,A,2026-07-30T13:39:56.920196,astronomy
9,9,A,A,1,1,0,A,2026-07-30T13:39:57.803073,astronomy
9,10,A,A,1,1,0,A,2026-07-30T13:39:57.727596,astronomy
10,1,D,D,1,1,0,D,2026-07-30T13:39:58.596366,astronomy
10,2,D,D,1,1,0,D,2026-07-30T13:39:58.417644,astronomy
10,3,D,D,1,1,0,D,2026-07-30T13:39:57.676607,astronomy
10,4,D,D,1,1,0,D,2026-07-30T13:39:57.687459,astronomy
10,5,D,D,1,1,0,D,2026-07-30T13:39:59.219734,astronomy
10,6,D,D,1,1,0,D,2026-07-30T13:39:59.234772,astronomy
10,7,D,D,1,1,0,D,2026-07-30T13:39:58.415887,astronomy
10,8,D,D,1,1,0,D,2026-07-30T13:39:59.246609,astronomy
10,9,D,D,1,1,0,D,2026-07-30T13:39:58.463078,astronomy
10,10,D,D,1,1,0,D,2026-07-30T13:39:59.305152,astronomy
11,1,C,D,0,1,0,C,2026-07-30T13:39:59.344596,astronomy
11,2,C,D,0,1,0,C,2026-07-30T13:40:00.663464,astronomy
11,3,C,D,0,1,0,C,2026-07-30T13:40:00.679805,astronomy
11,4,C,D,0,1,0,C,2026-07-30T13:40:01.044514,astronomy
11,5,C,D,0,1,0,C,2026-07-30T13:40:01.154723,astronomy
11,6,C,D,0,1,0,C,2026-07-30T13:40:01.127922,astronomy
11,7,C,D,0,1,0,C,2026-07-30T13:40:01.162099,astronomy
11,8,C,D,0,1,0,C,2026-07-30T13:40:01.050911,astronomy
11,9,C,D,0,1,0,C,2026-07-30T13:40:01.529131,astronomy
11,10,C,D,0,1,0,C,2026-07-30T13:40:01.123671,astronomy
12,1,B,B,1,1,0,B,2026-07-30T13:40:01.538531,business_ethics
12,2,B,B,1,1,0,B,2026-07-30T13:40:01.136696,business_ethics
12,3,B,B,1,1,0,B,2026-07-30T13:40:01.405044,business_ethics
12,4,B,B,1,1,0,B,2026-07-30T13:40:02.533993,business_ethics
12,5,B,B,1,1,0,B,2026-07-30T13:40:02.546819,business_ethics
12,6,B,B,1,1,0,B,2026-07-30T13:40:02.932168,business_ethics
12,7,B,B,1,1,0,B,2026-07-30T13:40:02.919279,business_ethics
12,8,B,B,1,1,0,B,2026-07-30T13:40:03.607660,business_ethics
12,9,B,B,1,1,0,B,2026-07-30T13:40:02.981852,business_ethics
12,10,B,B,1,1,0,B,2026-07-30T13:40:02.807839,business_ethics
13,1,A,A,1,1,0,A,2026-07-30T13:40:02.827641,business_ethics
13,2,A,A,1,1,0,A,2026-07-30T13:40:02.825085,business_ethics
13,3,A,A,1,1,0,A,2026-07-30T13:40:02.840902,business_ethics
13,4,A,A,1,1,0,A,2026-07-30T13:40:03.376457,business_ethics
13,5,A,A,1,1,0,A,2026-07-30T13:40:03.202240,business_ethics
13,6,A,A,1,1,0,A,2026-07-30T13:40:03.814856,business_ethics
13,7,A,A,1,1,0,A,2026-07-30T13:40:04.655629,business_ethics
13,8,A,A,1,1,0,A,2026-07-30T13:40:05.247179,business_ethics
13,9,A,A,1,1,0,A,2026-07-30T13:40:04.733390,business_ethics
13,10,A,A,1,1,0,A,2026-07-30T13:40:04.685007,business_ethics
14,1,C,C,1,1,0,C,2026-07-30T13:40:04.530567,business_ethics
14,2,C,C,1,1,0,C,2026-07-30T13:40:05.417403,business_ethics
14,3,C,C,1,1,0,C,2026-07-30T13:40:05.424307,business_ethics
14,4,C,C,1,1,0,C,2026-07-30T13:40:05.280423,business_ethics
14,5,C,C,1,1,0,C,2026-07-30T13:40:04.666748,business_ethics
14,6,C,C,1,1,0,C,2026-07-30T13:40:06.082261,business_ethics
14,7,C,C,1,1,0,C,2026-07-30T13:40:05.312889,business_ethics
14,8,C,C,1,1,0,C,2026-07-30T13:40:06.094029,business_ethics
14,9,C,C,1,1,0,C,2026-07-30T13:40:06.646686,business_ethics
14,10,C,C,1,1,0,C,2026-07-30T13:40:07.363268,business_ethics
15,1,B,B,1,1,0,B,2026-07-30T13:40:06.551023,business_ethics
15,2,B,B,1,1,0,B,2026-07-30T13:40:06.547615,business_ethics
15,3,B,B,1,1,0,B,2026-07-30T13:40:06.612440,business_ethics
15,4,B,B,1,1,0,B,2026-07-30T13:40:07.335171,business_ethics
15,5,B,B,1,1,0,B,2026-07-30T13:40:07.337988,business_ethics
15,6,B,B,1,1,0,B,2026-07-30T13:40:07.409760,business_ethics
15,7,B,B,1,1,0,B,2026-07-30T13:40:07.503049,business_ethics
15,8,B,B,1,1,0,B,2026-07-30T13:40:07.290865,business_ethics
15,9,B,B,1,1,0,B,2026-07-30T13:40:08.155993,business_ethics
15,10,B,B,1,1,0,B,2026-07-30T13:40:08.167074,business_ethics
16,1,D,B,0,1,0,D,2026-07-30T13:40:09.023066,clinical_knowledge
16,2,D,B,0,1,0,D,2026-07-30T13:40:09.049448,clinical_knowledge
16,3,D,B,0,1,0,D,2026-07-30T13:40:08.529824,clinical_knowledge
16,4,D,B,0,1,0,D,2026-07-30T13:40:08.928174,clinical_knowledge
16,5,D,B,0,1,0,D,2026-07-30T13:40:09.720516,clinical_knowledge
16,6,D,B,0,1,0,D,2026-07-30T13:40:09.607306,clinical_knowledge
16,7,D,B,0,1,0,D,2026-07-30T13:40:08.969825,clinical_knowledge
16,8,D,B,0,1,0,D,2026-07-30T13:40:09.061783,clinical_knowledge
16,9,D,B,0,1,0,D,2026-07-30T13:40:09.097589,clinical_knowledge
16,10,D,B,0,1,0,D,2026-07-30T13:40:08.965353,clinical_knowledge
17,1,D,D,1,1,0,D,2026-07-30T13:40:09.805724,clinical_knowledge
17,2,D,D,1,1,0,D,2026-07-30T13:40:09.638912,clinical_knowledge
17,3,D,D,1,1,0,D,2026-07-30T13:40:10.790412,clinical_knowledge
17,4,D,D,1,1,0,D,2026-07-30T13:40:11.003544,clinical_knowledge
17,5,D,D,1,1,0,D,2026-07-30T13:40:11.015288,clinical_knowledge
17,6,D,D,1,1,0,D,2026-07-30T13:40:11.026522,clinical_knowledge
17,7,D,D,1,1,0,D,2026-07-30T13:40:11.088089,clinical_knowledge
17,8,D,D,1,1,0,D,2026-07-30T13:40:11.130489,clinical_knowledge
17,9,D,D,1,1,0,D,2026-07-30T13:40:11.127683,clinical_knowledge
17,10,D,D,1,1,0,D,2026-07-30T13:40:11.141084,clinical_knowledge
18,1,D,D,1,1,0,D,2026-07-30T13:40:11.429348,clinical_knowledge
18,2,D,D,1,1,0,D,2026-07-30T13:40:11.121636,clinical_knowledge
18,3,D,D,1,1,0,D,2026-07-30T13:40:11.088246,clinical_knowledge
18,4,D,D,1,1,0,D,2026-07-30T13:40:12.047169,clinical_knowledge
18,5,D,D,1,1,0,D,2026-07-30T13:40:12.066138,clinical_knowledge
18,6,D,D,1,1,0,D,2026-07-30T13:40:13.514502,clinical_knowledge
18,7,D,D,1,1,0,D,2026-07-30T13:40:12.702169,clinical_knowledge
18,8,D,D,1,1,0,D,2026-07-30T13:40:13.519777,clinical_knowledge
18,9,D,D,1,1,0,D,2026-07-30T13:40:13.370098,clinical_knowledge
18,10,D,D,1,1,0,D,2026-07-30T13:40:12.758352,clinical_knowledge
19,1,D,D,1,1,0,D,2026-07-30T13:40:13.412753,clinical_knowledge
19,2,D,D,1,1,0,D,2026-07-30T13:40:12.611845,clinical_knowledge
19,3,D,D,1,1,0,D,2026-07-30T13:40:13.472537,clinical_knowledge
19,4,D,D,1,1,0,D,2026-07-30T13:40:12.694529,clinical_knowledge
19,5,D,D,1,1,0,D,2026-07-30T13:40:13.493744,clinical_knowledge
19,6,D,D,1,1,0,D,2026-07-30T13:40:13.486327,clinical_knowledge
19,7,D,D,1,1,0,D,2026-07-30T13:40:13.507865,clinical_knowledge
19,8,D,D,1,1,0,D,2026-07-30T13:40:14.659757,clinical_knowledge
19,9,D,D,1,1,0,D,2026-07-30T13:40:14.335441,clinical_knowledge
19,10,D,D,1,1,0,D,2026-07-30T13:40:14.767412,clinical_knowledge
20,1,D,D,1,1,0,D,2026-07-30T13:40:14.614275,college_biology
20,2,D,D,1,1,0,D,2026-07-30T13:40:15.235837,college_biology
20,3,D,D,1,1,0,D,2026-07-30T13:40:15.250009,college_biology
20,4,D,D,1,1,0,D,2026-07-30T13:40:16.152624,college_biology
20,5,D,D,1,1,0,D,2026-07-30T13:40:16.181108,college_biology
20,6,D,D,1,1,0,D,2026-07-30T13:40:15.334771,college_biology
20,7,D,D,1,1,0,D,2026-07-30T13:40:15.348781,college_biology
20,8,D,D,1,1,0,D,2026-07-30T13:40:15.370908,college_biology
20,9,D,D,1,1,0,D,2026-07-30T13:40:15.383217,college_biology
20,10,D,D,1,1,0,D,2026-07-30T13:40:16.437222,college_biology
21,1,C,D,0,1,0,C,2026-07-30T13:40:16.294735,college_biology
21,2,C,D,0,1,0,C,2026-07-30T13:40:16.327034,college_biology
21,3,C,D,0,1,0,C,2026-07-30T13:40:16.436228,college_biology
21,4,C,D,0,1,0,C,2026-07-30T13:40:17.962017,college_biology
21,5,C,D,0,1,0,C,2026-07-30T13:40:17.111958,college_biology
21,6,C,D,0,1,0,C,2026-07-30T13:40:17.004923,college_biology
21,7,C,D,0,1,0,C,2026-07-30T13:40:16.989795,college_biology
21,8,C,D,0,1,0,C,2026-07-30T13:40:17.032948,college_biology
21,9,C,D,0,1,0,C,2026-07-30T13:40:17.856685,college_biology
21,10,C,D,0,1,0,C,2026-07-30T13:40:17.809090,college_biology
22,1,A,A,1,1,0,A,2026-07-30T13:40:18.029457,college_biology
22,2,A,A,1,1,0,A,2026-07-30T13:40:18.772775,college_biology
22,3,A,A,1,1,0,A,2026-07-30T13:40:18.334232,college_biology
22,4,A,A,1,1,0,A,2026-07-30T13:40:18.344678,college_biology
22,5,A,A,1,1,0,A,2026-07-30T13:40:17.949477,college_biology
22,6,A,A,1,1,0,A,2026-07-30T13:40:18.868481,college_biology
22,7,A,A,1,1,0,A,2026-07-30T13:40:19.081877,college_biology
22,8,A,A,1,1,0,A,2026-07-30T13:40:19.253984,college_biology
22,9,A,A,1,1,0,A,2026-07-30T13:40:19.205004,college_biology
22,10,A,A,1,1,0,A,2026-07-30T13:40:19.892800,college_biology
23,1,D,D,1,1,0,D,2026-07-30T13:40:19.938806,college_biology
23,2,D,D,1,1,0,D,2026-07-30T13:40:20.671498,college_biology
23,3,D,D,1,1,0,D,2026-07-30T13:40:19.232191,college_biology
23,4,D,D,1,1,0,D,2026-07-30T13:40:19.910086,college_biology
23,5,D,D,1,1,0,D,2026-07-30T13:40:20.367788,college_biology
23,6,D,D,1,1,0,D,2026-07-30T13:40:20.586019,college_biology
23,7,D,D,1,1,0,D,2026-07-30T13:40:20.646203,college_biology
23,8,D,D,1,1,0,D,2026-07-30T13:40:20.742955,college_biology
23,9,D,D,1,1,0,D,2026-07-30T13:40:20.729406,college_biology
23,10,D,D,1,1,0,D,2026-07-30T13:40:20.668967,college_biology
24,1,A,A,1,1,0,A,2026-07-30T13:40:20.468835,college_chemistry
24,2,A,A,1,1,0,A,2026-07-30T13:40:21.520334,college_chemistry
24,3,A,A,1,1,0,A,2026-07-30T13:40:22.191154,college_chemistry
24,4,A,A,1,1,0,A,2026-07-30T13:40:21.581410,college_chemistry
24,5,A,A,1,1,0,A,2026-07-30T13:40:22.209196,college_chemistry
24,6,A,A,1,1,0,A,2026-07-30T13:40:22.297049,college_chemistry
24,7,A,A,1,1,0,A,2026-07-30T13:40:22.202987,college_chemistry
24,8,A,A,1,1,0,A,2026-07-30T13:40:23.064206,college_chemistry
24,9,A,A,1,1,0,A,2026-07-30T13:40:22.311247,college_chemistry
24,10,A,A,1,1,0,A,2026-07-30T13:40:22.950237,college_chemistry
25,1,A,C,0,1,0,A,2026-07-30T13:40:21.939600,college_chemistry
25,2,A,C,0,1,0,A,2026-07-30T13:40:22.847784,college_chemistry
25,3,A,C,0,1,0,A,2026-07-30T13:40:22.837005,college_chemistry
25,4,A,C,0,1,0,A,2026-07-30T13:40:23.605201,college_chemistry
25,5,A,C,0,1,0,A,2026-07-30T13:40:23.454171,college_chemistry
25,6,A,C,0,1,0,A,2026-07-30T13:40:24.634256,college_chemistry
25,7,A,C,0,1,0,A,2026-07-30T13:40:24.434838,college_chemistry
25,8,A,C,0,1,0,A,2026-07-30T13:40:24.483296,college_chemistry
25,9,A,C,0,1,0,A,2026-07-30T13:40:23.454323,college_chemistry
25,10,A,C,0,1,0,A,2026-07-30T13:40:24.562146,college_chemistry
26,1,D,A,0,1,0,D,2026-07-30T13:40:24.339859,college_chemistry
26,2,D,A,0,1,0,D,2026-07-30T13:40:25.116183,college_chemistry
26,3,D,A,0,1,0,D,2026-07-30T13:40:24.700244,college_chemistry
26,4,D,A,0,1,0,D,2026-07-30T13:40:24.998969,college_chemistry
26,5,D,A,0,1,0,D,2026-07-30T13:40:24.928079,college_chemistry
26,6,D,A,0,1,0,D,2026-07-30T13:40:25.920285,college_chemistry
26,7,D,A,0,1,0,D,2026-07-30T13:40:25.113657,college_chemistry
26,8,D,A,0,1,0,D,2026-07-30T13:40:26.093879,college_chemistry
26,9,A,A,1,1,0,A,2026-07-30T13:40:26.423425,college_chemistry
26,10,A,A,1,1,0,A,2026-07-30T13:40:26.476099,college_chemistry
27,1,B,C,0,1,0,B,2026-07-30T13:40:26.363928,college_chemistry
27,2,B,C,0,1,0,B,2026-07-30T13:40:26.426151,college_chemistry
27,3,B,C,0,1,0,B,2026-07-30T13:40:27.112200,college_chemistry
27,4,B,C,0,1,0,B,2026-07-30T13:40:26.358107,college_chemistry
27,5,B,C,0,1,0,B,2026-07-30T13:40:26.396702,college_chemistry
27,6,B,C,0,1,0,B,2026-07-30T13:40:26.467410,college_chemistry
27,7,B,C,0,1,0,B,2026-07-30T13:40:27.112678,college_chemistry
27,8,B,C,0,1,0,B,2026-07-30T13:40:26.388884,college_chemistry
27,9,B,C,0,1,0,B,2026-07-30T13:40:28.187675,college_chemistry
27,10,B,C,0,1,0,B,2026-07-30T13:40:28.367062,college_chemistry
28,1,B,B,1,1,0,B,2026-07-30T13:40:27.843591,college_computer_science
28,2,B,B,1,1,0,B,2026-07-30T13:40:28.251701,college_computer_science
28,3,B,B,1,1,0,B,2026-07-30T13:40:28.234857,college_computer_science
28,4,B,B,1,1,0,B,2026-07-30T13:40:28.660405,college_computer_science
28,5,B,B,1,1,0,B,2026-07-30T13:40:28.294738,college_computer_science
28,6,B,B,1,1,0,B,2026-07-30T13:40:28.296300,college_computer_science
28,7,B,B,1,1,0,B,2026-07-30T13:40:28.303485,college_computer_science
28,8,B,B,1,1,0,B,2026-07-30T13:40:28.303583,college_computer_science
28,9,B,B,1,1,0,B,2026-07-30T13:40:28.564555,college_computer_science
28,10,B,B,1,1,0,B,2026-07-30T13:40:28.565190,college_computer_science
29,1,A,A,1,1,0,A,2026-07-30T13:40:29.529664,college_computer_science
29,2,A,A,1,1,0,A,2026-07-30T13:40:29.851169,college_computer_science
29,3,A,A,1,1,0,A,2026-07-30T13:40:30.295170,college_computer_science
29,4,A,A,1,1,0,A,2026-07-30T13:40:29.926890,college_computer_science
29,5,A,A,1,1,0,A,2026-07-30T13:40:29.958580,college_computer_science
29,6,A,A,1,1,0,A,2026-07-30T13:40:30.158030,college_computer_science
29,7,A,A,1,1,0,A,2026-07-30T13:40:30.172537,college_computer_science
29,8,A,A,1,1,0,A,2026-07-30T13:40:30.133310,college_computer_science
29,9,A,A,1,1,0,A,2026-07-30T13:40:30.861699,college_computer_science
29,10,A,A,1,1,0,A,2026-07-30T13:40:30.032399,college_computer_science
30,1,A,A,1,1,0,A,2026-07-30T13:40:30.032205,college_computer_science
30,2,A,A,1,1,0,A,2026-07-30T13:40:30.707242,college_computer_science
30,3,A,A,1,1,0,A,2026-07-30T13:40:31.622593,college_computer_science
30,4,A,A,1,1,0,A,2026-07-30T13:40:32.120472,college_computer_science
30,5,A,A,1,1,0,A,2026-07-30T13:40:32.014661,college_computer_science
30,6,A,A,1,1,0,A,2026-07-30T13:40:32.037514,college_computer_science
30,7,A,A,1,1,0,A,2026-07-30T13:40:32.092199,college_computer_science
30,8,A,A,1,1,0,A,2026-07-30T13:40:32.104444,college_computer_science
30,9,A,A,1,1,0,A,2026-07-30T13:40:32.025545,college_computer_science
30,10,A,A,1,1,0,A,2026-07-30T13:40:32.022679,college_computer_science
31,1,C,C,1,1,0,C,2026-07-30T13:40:32.184118,college_computer_science
31,2,C,C,1,1,0,C,2026-07-30T13:40:32.165665,college_computer_science
31,3,C,C,1,1,0,C,2026-07-30T13:40:32.546649,college_computer_science
31,4,C,C,1,1,0,C,2026-07-30T13:40:32.297345,college_computer_science
31,5,C,C,1,1,0,C,2026-07-30T13:40:33.680639,college_computer_science
31,6,C,C,1,1,0,C,2026-07-30T13:40:34.288909,college_computer_science
31,7,C,C,1,1,0,C,2026-07-30T13:40:34.266366,college_computer_science
31,8,C,C,1,1,0,C,2026-07-30T13:40:34.266504,college_computer_science
31,9,C,C,1,1,0,C,2026-07-30T13:40:33.892681,college_computer_science
31,10,C,C,1,1,0,C,2026-07-30T13:40:34.329771,college_computer_science
32,1,C,C,1,1,0,C,2026-07-30T13:40:34.173676,college_mathematics
32,2,C,C,1,1,0,C,2026-07-30T13:40:34.583333,college_mathematics
32,3,C,C,1,1,0,C,2026-07-30T13:40:33.830311,college_mathematics
32,4,C,C,1,1,0,C,2026-07-30T13:40:34.626877,college_mathematics
32,5,C,C,1,1,0,C,2026-07-30T13:40:34.584053,college_mathematics
32,6,C,C,1,1,0,C,2026-07-30T13:40:34.617633,college_mathematics
32,7,C,C,1,1,0,C,2026-07-30T13:40:35.941224,college_mathematics
32,8,C,C,1,1,0,C,2026-07-30T13:40:36.050155,college_mathematics
32,9,C,C,1,1,0,C,2026-07-30T13:40:35.343358,college_mathematics
32,10,C,C,1,1,0,C,2026-07-30T13:40:36.450318,college_mathematics
33,1,A,C,0,1,0,A,2026-07-30T13:40:36.327629,college_mathematics
33,2,A,C,0,1,0,A,2026-07-30T13:40:36.317127,college_mathematics
33,3,A,C,0,1,0,A,2026-07-30T13:40:36.357682,college_mathematics
33,4,A,C,0,1,0,A,2026-07-30T13:40:36.815857,college_mathematics
33,5,A,C,0,1,0,A,2026-07-30T13:40:36.671756,college_mathematics
33,6,A,C,0,1,0,A,2026-07-30T13:40:36.441982,college_mathematics
33,7,A,C,0,1,0,A,2026-07-30T13:40:36.451634,college_mathematics
33,8,A,C,0,1,0,A,2026-07-30T13:40:36.452222,college_mathematics
33,9,A,C,0,1,0,A,2026-07-30T13:40:37.585955,college_mathematics
33,10,A,C,0,1,0,A,2026-07-30T13:40:38.194754,college_mathematics
34,1,C,C,1,1,0,C,2026-07-30T13:40:38.280940,college_mathematics
34,2,C,C,1,1,0,C,2026-07-30T13:40:38.195810,college_mathematics
34,3,C,C,1,1,0,C,2026-07-30T13:40:38.170070,college_mathematics
34,4,C,C,1,1,0,C,2026-07-30T13:40:38.241228,college_mathematics
34,5,C,C,1,1,0,C,2026-07-30T13:40:38.312643,college_mathematics
34,6,C,C,1,1,0,C,2026-07-30T13:40:38.937689,college_mathematics
34,7,C,C,1,1,0,C,2026-07-30T13:40:38.296192,college_mathematics
34,8,C,C,1,1,0,C,2026-07-30T13:40:38.281658,college_mathematics
34,9,C,C,1,1,0,C,2026-07-30T13:40:38.315033,college_mathematics
34,10,C,C,1,1,0,C,2026-07-30T13:40:39.090573,college_mathematics
35,1,C,D,0,1,0,C,2026-07-30T13:40:39.050329,college_mathematics
35,2,C,D,0,1,0,C,2026-07-30T13:40:40.459569,college_mathematics
35,3,C,D,0,1,0,C,2026-07-30T13:40:39.840501,college_mathematics
35,4,C,D,0,1,0,C,2026-07-30T13:40:40.470576,college_mathematics
35,5,C,D,0,1,0,C,2026-07-30T13:40:40.548994,college_mathematics
35,6,C,D,0,1,0,C,2026-07-30T13:40:40.575050,college_mathematics
35,7,C,D,0,1,0,C,2026-07-30T13:40:40.122017,college_mathematics
35,8,C,D,0,1,0,C,2026-07-30T13:40:40.557994,college_mathematics
35,9,C,D,0,1,0,C,2026-07-30T13:40:40.146750,college_mathematics
35,10,C,D,0,1,0,C,2026-07-30T13:40:40.182159,college_mathematics
36,1,D,A,0,1,0,D,2026-07-30T13:40:40.810347,college_medicine
