item_id,run_index,answer,gold,correct,format_valid,failures,response,collected_at,subject
11,5,D,D,1,1,0,D,2026-07-30T09:50:50.745366,astronomy
11,6,D,D,1,1,0,D,2026-07-30T09:50:50.544606,astronomy
11,7,D,D,1,1,0,D,2026-07-30T09:50:51.132595,astronomy
11,8,D,D,1,1,0,D,2026-07-30T09:50:51.579613,astronomy
11,9,D,D,1,1,0,D,2026-07-30T09:50:50.737691,astronomy
11,10,D,D,1,1,0,D,2026-07-30T09:50:51.366253,astronomy
12,1,B,B,1,1,0,B,2026-07-30T09:50:50.974179,business_ethics
12,2,B,B,1,1,0,B,2026-07-30T09:50:50.954996,business_ethics
12,3,B,B,1,1,0,B,2026-07-30T09:50:50.761193,business_ethics
12,4,B,B,1,1,0,B,2026-07-30T09:50:51.501728,business_ethics
12,5,B,B,1,1,0,B,2026-07-30T09:50:50.974432,business_ethics
12,6,B,B,1,1,0,B,2026-07-30T09:50:51.247955,business_ethics
12,7,B,B,1,1,0,B,2026-07-30T09:50:51.458423,business_ethics
12,8,B,B,1,1,0,B,2026-07-30T09:50:51.762733,business_ethics
12,9,B,B,1,1,0,B,2026-07-30T09:50:51.784078,business_ethics
12,10,B,B,1,1,0,B,2026-07-30T09:50:51.596777,business_ethics
13,1,A,A,1,1,0,A,2026-07-30T09:50:51.642506,business_ethics
13,2,A,A,1,1,0,A,2026-07-30T09:50:52.111453,business_ethics
13,3,A,A,1,1,0,A,2026-07-30T09:50:51.993821,business_ethics
13,4,A,A,1,1,0,A,2026-07-30T09:50:52.015383,business_ethics
13,5,A,A,1,1,0,A,2026-07-30T09:50:52.036342,business_ethics
13,6,A,A,1,1,0,A,2026-07-30T09:50:52.432794,business_ethics
13,7,A,A,1,1,0,A,2026-07-30T09:50:52.589300,business_ethics
13,8,A,A,1,1,0,A,2026-07-30T09:50:52.650269,business_ethics
13,9,A,A,1,1,0,A,2026-07-30T09:50:52.695937,business_ethics
13,10,A,A,1,1,0,A,2026-07-30T09:50:52.235429,business_ethics
14,1,C,C,1,1,0,C,2026-07-30T09:50:52.707614,business_ethics
14,2,C,C,1,1,0,C,2026-07-30T09:50:52.743105,business_ethics
14,3,C,C,1,1,0,C,2026-07-30T09:50:53.447427,business_ethics
14,4,C,C,1,1,0,C,2026-07-30T09:50:52.847557,business_ethics
14,5,C,C,1,1,0,C,2026-07-30T09:50:52.891931,business_ethics
14,6,C,C,1,1,0,C,2026-07-30T09:50:53.626139,business_ethics
14,7,C,C,1,1,0,C,2026-07-30T09:50:53.438256,business_ethics
14,8,C,C,1,1,0,C,2026-07-30T09:50:53.224314,business_ethics
14,9,C,C,1,1,0,C,2026-07-30T09:50:53.279366,business_ethics
14,10,C,C,1,1,0,C,2026-07-30T09:50:53.300980,business_ethics
15,1,B,B,1,1,0,B,2026-07-30T09:50:53.151996,business_ethics
15,2,B,B,1,1,0,B,2026-07-30T09:50:53.649554,business_ethics
15,3,B,B,1,1,0,B,2026-07-30T09:50:53.274054,business_ethics
15,4,B,B,1,1,0,B,2026-07-30T09:50:53.444081,business_ethics
15,5,B,B,1,1,0,B,2026-07-30T09:50:53.725562,business_ethics
15,6,B,B,1,1,0,B,2026-07-30T09:50:54.347316,business_ethics
15,7,B,B,1,1,0,B,2026-07-30T09:50:54.141938,business_ethics
15,8,B,B,1,1,0,B,2026-07-30T09:50:54.390230,business_ethics
15,9,B,B,1,1,0,B,2026-07-30T09:50:53.894904,business_ethics
15,10,B,B,1,1,0,B,2026-07-30T09:50:53.962842,business_ethics
16,1,B,B,1,1,0,B,2026-07-30T09:50:54.178954,clinical_knowledge
16,2,B,B,1,1,0,B,2026-07-30T09:50:54.302367,clinical_knowledge
16,3,B,B,1,1,0,B,2026-07-30T09:50:54.739971,clinical_knowledge
16,4,B,B,1,1,0,B,2026-07-30T09:50:54.702838,clinical_knowledge
16,5,B,B,1,1,0,B,2026-07-30T09:50:54.546957,clinical_knowledge
16,6,B,B,1,1,0,B,2026-07-30T09:50:55.300046,clinical_knowledge
16,7,B,B,1,1,0,B,2026-07-30T09:50:54.288689,clinical_knowledge
16,8,B,B,1,1,0,B,2026-07-30T09:50:55.088526,clinical_knowledge
16,9,B,B,1,1,0,B,2026-07-30T09:50:54.852835,clinical_knowledge
16,10,B,B,1,1,0,B,2026-07-30T09:50:54.501313,clinical_knowledge
17,1,D,D,1,1,0,D,2026-07-30T09:50:54.968198,clinical_knowledge
17,2,D,D,1,1,0,D,2026-07-30T09:50:54.743811,clinical_knowledge
17,3,D,D,1,1,0,D,2026-07-30T09:50:55.799597,clinical_knowledge
17,4,D,D,1,1,0,D,2026-07-30T09:50:55.612009,clinical_knowledge
17,5,D,D,1,1,0,D,2026-07-30T09:50:55.622057,clinical_knowledge
17,6,D,D,1,1,0,D,2026-07-30T09:50:55.514472,clinical_knowledge
17,7,D,D,1,1,0,D,2026-07-30T09:50:55.930263,clinical_knowledge
17,8,D,D,1,1,0,D,2026-07-30T09:50:55.399124,clinical_knowledge
17,9,D,D,1,1,0,D,2026-07-30T09:50:56.033477,clinical_knowledge
17,10,D,D,1,1,0,D,2026-07-30T09:50:55.507520,clinical_knowledge
18,1,D,D,1,1,0,D,2026-07-30T09:50:55.597809,clinical_knowledge
18,2,D,D,1,1,0,D,2026-07-30T09:50:56.545549,clinical_knowledge
18,3,D,D,1,1,0,D,2026-07-30T09:50:56.182810,clinical_knowledge
18,4,D,D,1,1,0,D,2026-07-30T09:50:55.997544,clinical_knowledge
18,5,D,D,1,1,0,D,2026-07-30T09:50:56.294885,clinical_knowledge
18,6,D,D,1,1,0,D,2026-07-30T09:50:56.204650,clinical_knowledge
18,7,D,D,1,1,0,D,2026-07-30T09:50:55.958053,clinical_knowledge
18,8,D,D,1,1,0,D,2026-07-30T09:50:56.949012,clinical_knowledge
18,9,D,D,1,1,0,D,2026-07-30T09:50:56.657344,clinical_knowledge
18,10,D,D,1,1,0,D,2026-07-30T09:50:57.170445,clinical_knowledge
19,1,D,D,1,1,0,D,2026-07-30T09:50:56.963771,clinical_knowledge
19,2,D,D,1,1,0,D,2026-07-30T09:50:56.851635,clinical_knowledge
19,3,D,D,1,1,0,D,2026-07-30T09:50:56.488860,clinical_knowledge
19,4,D,D,1,1,0,D,2026-07-30T09:50:56.662123,clinical_knowledge
19,5,D,D,1,1,0,D,2026-07-30T09:50:57.428174,clinical_knowledge
19,6,D,D,1,1,0,D,2026-07-30T09:50:56.984262,clinical_knowledge
19,7,D,D,1,1,0,D,2026-07-30T09:50:57.591898,clinical_knowledge
19,8,D,D,1,1,0,D,2026-07-30T09:50:57.474529,clinical_knowledge
19,9,D,D,1,1,0,D,2026-07-30T09:50:57.911133,clinical_knowledge
19,10,D,D,1,1,0,D,2026-07-30T09:50:57.612706,clinical_knowledge
20,1,D,D,1,1,0,D,2026-07-30T09:50:57.856630,college_biology
20,2,D,D,1,1,0,D,2026-07-30T09:50:57.157275,college_biology
20,3,D,D,1,1,0,D,2026-07-30T09:50:57.329573,college_biology
20,4,D,D,1,1,0,D,2026-07-30T09:50:57.605922,college_biology
20,5,D,D,1,1,0,D,2026-07-30T09:50:57.877419,college_biology
20,6,D,D,1,1,0,D,2026-07-30T09:50:58.282327,college_biology
20,7,D,D,1,1,0,D,2026-07-30T09:50:58.298342,college_biology
20,8,D,D,1,1,0,D,2026-07-30T09:50:58.211428,college_biology
20,9,D,D,1,1,0,D,2026-07-30T09:50:58.217628,college_biology
20,10,D,D,1,1,0,D,2026-07-30T09:50:58.037615,college_biology
21,1,D,D,1,1,0,D,2026-07-30T09:50:58.422668,college_biology
21,2,D,D,1,1,0,D,2026-07-30T09:50:58.397735,college_biology
21,3,D,D,1,1,0,D,2026-07-30T09:50:58.777184,college_biology
21,4,D,D,1,1,0,D,2026-07-30T09:50:59.076654,college_biology
21,5,D,D,1,1,0,D,2026-07-30T09:50:58.566983,college_biology
21,6,D,D,1,1,0,D,2026-07-30T09:50:58.441154,college_biology
21,7,D,D,1,1,0,D,2026-07-30T09:50:59.065483,college_biology
21,8,D,D,1,1,0,D,2026-07-30T09:50:59.257045,college_biology
21,9,D,D,1,1,0,D,2026-07-30T09:50:59.522528,college_biology
21,10,D,D,1,1,0,D,2026-07-30T09:50:58.727681,college_biology
22,1,A,A,1,1,0,A,2026-07-30T09:50:58.722338,college_biology
22,2,A,A,1,1,0,A,2026-07-30T09:50:59.078902,college_biology
22,3,A,A,1,1,0,A,2026-07-30T09:50:59.065313,college_biology
22,4,A,A,1,1,0,A,2026-07-30T09:50:59.656493,college_biology
22,5,A,A,1,1,0,A,2026-07-30T09:50:59.955993,college_biology
22,6,A,A,1,1,0,A,2026-07-30T09:51:00.139023,college_biology
22,7,A,A,1,1,0,A,2026-07-30T09:50:59.452238,college_biology
22,8,A,A,1,1,0,A,2026-07-30T09:51:00.291828,college_biology
22,9,A,A,1,1,0,A,2026-07-30T09:50:59.901301,college_biology
22,10,A,A,1,1,0,A,2026-07-30T09:50:59.632733,college_biology
23,1,D,D,1,1,0,D,2026-07-30T09:50:59.982897,college_biology
23,2,D,D,1,1,0,D,2026-07-30T09:50:59.571213,college_biology
23,3,D,D,1,1,0,D,2026-07-30T09:51:00.019846,college_biology
23,4,D,D,1,1,0,D,2026-07-30T09:51:00.299062,college_biology
23,5,D,D,1,1,0,D,2026-07-30T09:50:59.897696,college_biology
23,6,D,D,1,1,0,D,2026-07-30T09:51:00.719760,college_biology
23,7,D,D,1,1,0,D,2026-07-30T09:51:00.725224,college_biology
23,8,D,D,1,1,0,D,2026-07-30T09:51:00.114602,college_biology
23,9,D,D,1,1,0,D,2026-07-30T09:51:00.486399,college_biology
23,10,D,D,1,1,0,D,2026-07-30T09:51:00.940772,college_biology
24,1,A,A,1,1,0,A,2026-07-30T09:51:00.622893,college_chemistry
24,2,A,A,1,1,0,A,2026-07-30T09:51:01.268962,college_chemistry
24,3,A,A,1,1,0,A,2026-07-30T09:51:01.118480,college_chemistry
24,4,A,A,1,1,0,A,2026-07-30T09:51:01.151104,college_chemistry
24,5,A,A,1,1,0,A,2026-07-30T09:51:00.755543,college_chemistry
24,6,A,A,1,1,0,A,2026-07-30T09:51:01.208133,college_chemistry
24,7,A,A,1,1,0,A,2026-07-30T09:51:01.436068,college_chemistry
24,8,A,A,1,1,0,A,2026-07-30T09:51:01.066647,college_chemistry
24,9,A,A,1,1,0,A,2026-07-30T09:51:00.949525,college_chemistry
24,10,A,A,1,1,0,A,2026-07-30T09:51:01.781781,college_chemistry
25,1,A,C,0,1,0,A,2026-07-30T09:51:01.964028,college_chemistry
25,2,A,C,0,1,0,A,2026-07-30T09:51:01.926743,college_chemistry
25,3,A,C,0,1,0,A,2026-07-30T09:51:01.938993,college_chemistry
25,4,A,C,0,1,0,A,2026-07-30T09:51:02.112325,college_chemistry
25,5,A,C,0,1,0,A,2026-07-30T09:51:01.573463,college_chemistry
25,6,A,C,0,1,0,A,2026-07-30T09:51:01.777040,college_chemistry
25,7,A,C,0,1,0,A,2026-07-30T09:51:02.399473,college_chemistry
25,8,A,C,0,1,0,A,2026-07-30T09:51:01.775574,college_chemistry
25,9,A,C,0,1,0,A,2026-07-30T09:51:01.990504,college_chemistry
25,10,A,C,0,1,0,A,2026-07-30T09:51:02.516984,college_chemistry
26,1,B,A,0,1,0,B,2026-07-30T09:51:02.784604,college_chemistry
26,2,B,A,0,1,0,B,2026-07-30T09:51:02.798169,college_chemistry
26,3,B,A,0,1,0,B,2026-07-30T09:51:02.250106,college_chemistry
26,4,B,A,0,1,0,B,2026-07-30T09:51:02.265560,college_chemistry
26,5,B,A,0,1,0,B,2026-07-30T09:51:02.715772,college_chemistry
26,6,B,A,0,1,0,B,2026-07-30T09:51:02.400414,college_chemistry
26,7,B,A,0,1,0,B,2026-07-30T09:51:03.248635,college_chemistry
26,8,B,A,0,1,0,B,2026-07-30T09:51:03.052245,college_chemistry
26,9,B,A,0,1,0,B,2026-07-30T09:51:03.251070,college_chemistry
26,10,B,A,0,1,0,B,2026-07-30T09:51:02.784365,college_chemistry
27,1,B,C,0,1,0,B,2026-07-30T09:51:03.202572,college_chemistry
27,2,B,C,0,1,0,B,2026-07-30T09:51:03.189358,college_chemistry
27,3,B,C,0,1,0,B,2026-07-30T09:51:02.861346,college_chemistry
27,4,B,C,0,1,0,B,2026-07-30T09:51:03.345821,college_chemistry
27,5,B,C,0,1,0,B,2026-07-30T09:51:03.911513,college_chemistry
27,6,B,C,0,1,0,B,2026-07-30T09:51:03.945311,college_chemistry
27,7,B,C,0,1,0,B,2026-07-30T09:51:03.466311,college_chemistry
27,8,B,C,0,1,0,B,2026-07-30T09:51:03.470485,college_chemistry
27,9,B,C,0,1,0,B,2026-07-30T09:51:03.367539,college_chemistry
27,10,B,C,0,1,0,B,2026-07-30T09:51:03.545840,college_chemistry
28,1,B,B,1,1,0,B,2026-07-30T09:51:03.818750,college_computer_science
28,2,B,B,1,1,0,B,2026-07-30T09:51:03.833690,college_computer_science
28,3,B,B,1,1,0,B,2026-07-30T09:51:04.680515,college_computer_science
28,4,B,B,1,1,0,B,2026-07-30T09:51:03.692152,college_computer_science
28,5,B,B,1,1,0,B,2026-07-30T09:51:04.521762,college_computer_science
28,6,B,B,1,1,0,B,2026-07-30T09:51:04.222939,college_computer_science
28,7,B,B,1,1,0,B,2026-07-30T09:51:04.243372,college_computer_science
28,8,B,B,1,1,0,B,2026-07-30T09:51:04.903266,college_computer_science
28,9,B,B,1,1,0,B,2026-07-30T09:51:04.712289,college_computer_science
28,10,B,B,1,1,0,B,2026-07-30T09:51:04.380884,college_computer_science
29,1,A,A,1,1,0,A,2026-07-30T09:51:04.022973,college_computer_science
29,2,A,A,1,1,0,A,2026-07-30T09:51:04.536124,college_computer_science
29,3,A,A,1,1,0,A,2026-07-30T09:51:04.909113,college_computer_science
29,4,A,A,1,1,0,A,2026-07-30T09:51:04.858253,college_computer_science
29,5,A,A,1,1,0,A,2026-07-30T09:51:05.328121,college_computer_science
29,6,A,A,1,1,0,A,2026-07-30T09:51:05.057948,college_computer_science
29,7,A,A,1,1,0,A,2026-07-30T09:51:05.080463,college_computer_science
29,8,A,A,1,1,0,A,2026-07-30T09:51:05.179009,college_computer_science
29,9,A,A,1,1,0,A,2026-07-30T09:51:05.194958,college_computer_science
29,10,A,A,1,1,0,A,2026-07-30T09:51:05.081067,college_computer_science
30,1,A,A,1,1,0,A,2026-07-30T09:51:05.682067,college_computer_science
30,2,A,A,1,1,0,A,2026-07-30T09:51:05.302747,college_computer_science
30,3,A,A,1,1,0,A,2026-07-30T09:51:05.432702,college_computer_science
30,4,A,A,1,1,0,A,2026-07-30T09:51:06.166409,college_computer_science
30,5,A,A,1,1,0,A,2026-07-30T09:51:05.404509,college_computer_science
30,6,A,A,1,1,0,A,2026-07-30T09:51:06.132553,college_computer_science
30,7,A,A,1,1,0,A,2026-07-30T09:51:05.945184,college_computer_science
30,8,A,A,1,1,0,A,2026-07-30T09:51:06.294053,college_computer_science
30,9,A,A,1,1,0,A,2026-07-30T09:51:06.528913,college_computer_science
30,10,A,A,1,1,0,A,2026-07-30T09:51:05.742098,college_computer_science
31,1,C,C,1,1,0,C,2026-07-30T09:51:06.514340,college_computer_science
31,2,C,C,1,1,0,C,2026-07-30T09:51:06.741258,college_computer_science
31,3,C,C,1,1,0,C,2026-07-30T09:51:06.121398,college_computer_science
31,4,C,C,1,1,0,C,2026-07-30T09:51:06.412288,college_computer_science
31,5,C,C,1,1,0,C,2026-07-30T09:51:06.690819,college_computer_science
31,6,C,C,1,1,0,C,2026-07-30T09:51:06.121290,college_computer_science
31,7,C,C,1,1,0,C,2026-07-30T09:51:06.578610,college_computer_science
31,8,C,C,1,1,0,C,2026-07-30T09:51:07.095243,college_computer_science
31,9,C,C,1,1,0,C,2026-07-30T09:51:07.092158,college_computer_science
31,10,C,C,1,1,0,C,2026-07-30T09:51:06.730018,college_computer_science
32,1,C,C,1,1,0,C,2026-07-30T09:51:07.414114,college_mathematics
32,2,C,C,1,1,0,C,2026-07-30T09:51:07.183319,college_mathematics
32,3,C,C,1,1,0,C,2026-07-30T09:51:07.165237,college_mathematics
32,4,C,C,1,1,0,C,2026-07-30T09:51:07.573660,college_mathematics
32,5,C,C,1,1,0,C,2026-07-30T09:51:07.175727,college_mathematics
32,6,C,C,1,1,0,C,2026-07-30T09:51:06.992441,college_mathematics
32,7,C,C,1,1,0,C,2026-07-30T09:51:07.529116,college_mathematics
32,8,C,C,1,1,0,C,2026-07-30T09:51:07.869451,college_mathematics
32,9,C,C,1,1,0,C,2026-07-30T09:51:08.177703,college_mathematics
32,10,C,C,1,1,0,C,2026-07-30T09:51:07.581774,college_mathematics
33,1,A,C,0,1,0,A,2026-07-30T09:51:08.024809,college_mathematics
33,2,A,C,0,1,0,A,2026-07-30T09:51:08.754328,college_mathematics
33,3,A,C,0,1,0,A,2026-07-30T09:51:07.745044,college_mathematics
33,4,A,C,0,1,0,A,2026-07-30T09:51:07.559267,college_mathematics
33,5,A,C,0,1,0,A,2026-07-30T09:51:08.248167,college_mathematics
33,6,A,C,0,1,0,A,2026-07-30T09:51:08.536784,college_mathematics
33,7,A,C,0,1,0,A,2026-07-30T09:51:08.753926,college_mathematics
33,8,A,C,0,1,0,A,2026-07-30T09:51:08.209330,college_mathematics
33,9,A,C,0,1,0,A,2026-07-30T09:51:08.612348,college_mathematics
33,10,A,C,0,1,0,A,2026-07-30T09:51:08.825384,college_mathematics
34,1,D,C,0,1,0,D,2026-07-30T09:51:08.855283,college_mathematics
34,2,D,C,0,1,0,D,2026-07-30T09:51:09.192295,college_mathematics
34,3,D,C,0,1,0,D,2026-07-30T09:51:08.368792,college_mathematics
34,4,D,C,0,1,0,D,2026-07-30T09:51:08.421273,college_mathematics
34,5,D,C,0,1,0,D,2026-07-30T09:51:09.215567,college_mathematics
34,6,D,C,0,1,0,D,2026-07-30T09:51:09.210273,college_mathematics
34,7,D,C,0,1,0,D,2026-07-30T09:51:08.896762,college_mathematics
34,8,D,C,0,1,0,D,2026-07-30T09:51:09.269434,college_mathematics
34,9,D,C,0,1,0,D,2026-07-30T09:51:09.413077,college_mathematics
34,10,D,C,0,1,0,D,2026-07-30T09:51:09.239441,college_mathematics
35,1,D,D,1,1,0,D,2026-07-30T09:51:09.092248,college_mathematics
35,2,D,D,1,1,0,D,2026-07-30T09:51:10.005647,college_mathematics
35,3,D,D,1,1,0,D,2026-07-30T09:51:09.488735,college_mathematics
35,4,D,D,1,1,0,D,2026-07-30T09:51:10.398786,college_mathematics
35,5,D,D,1,1,0,D,2026-07-30T09:51:10.076361,college_mathematics
35,6,D,D,1,1,0,D,2026-07-30T09:51:10.386799,college_mathematics
35,7,D,D,1,1,0,D,2026-07-30T09:51:10.194031,college_mathematics
35,8,D,D,1,1,0,D,2026-07-30T09:51:10.473076,college_mathematics
35,9,D,D,1,1,0,D,2026-07-30T09:51:09.909828,college_mathematics
35,10,D,D,1,1,0,D,2026-07-30T09:51:09.929275,college_mathematics
36,1,A,A,1,1,0,A,2026-07-30T09:51:10.561319,college_medicine
