question_id,run_index,rating,failures,response,collected_at
13,2,3,0,3,2026-06-18T10:41:57.146069
13,3,3,0,3,2026-06-18T10:41:58.754521
13,4,3,0,3,2026-06-18T10:42:01.176595
13,5,4,0,4,2026-06-18T10:42:03.206694
13,6,4,0,4,2026-06-18T10:42:05.227664
13,7,3,0,3,2026-06-18T10:42:12.367243
13,8,3,0,3,2026-06-18T10:42:13.584681
13,9,3,0,3,2026-06-18T10:42:14.995581
13,10,3,0,3,2026-06-18T10:42:17.014340
14,1,4,0,4,2026-06-18T10:42:24.204925
14,2,5,0,5,2026-06-18T10:42:26.042549
14,3,4,0,4,2026-06-18T10:42:27.725721
14,4,4,0,4,2026-06-18T10:42:29.138582
14,5,3,0,3,2026-06-18T10:42:30.955483
14,6,4,0,4,2026-06-18T10:42:32.586112
14,7,4,0,4,2026-06-18T10:42:34.613167
14,8,4,0,4,2026-06-18T10:42:36.123421
14,9,4,0,4,2026-06-18T10:42:37.962989
14,10,4,0,4,2026-06-18T10:42:39.207363
15,1,0,0,0,2026-06-18T10:42:40.821172
15,2,0,0,0,2026-06-18T10:42:42.641124
15,3,0,0,0,2026-06-18T10:42:44.506478
15,4,0,0,0,2026-06-18T10:42:46.125597
15,5,0,0,0,2026-06-18T10:42:47.543729
15,6,0,0,0,2026-06-18T10:42:48.950662
15,7,0,0,0,2026-06-18T10:42:50.179735
15,8,0,0,0,2026-06-18T10:42:57.428444
15,9,0,0,0,2026-06-18T10:42:58.839553
15,10,0,0,0,2026-06-18T10:42:59.844756
16,1,5,0,5,2026-06-18T10:43:02.095990
16,2,5,0,5,2026-06-18T10:43:04.995745
16,3,5,0,5,2026-06-18T10:43:06.816122
16,4,5,0,5,2026-06-18T10:43:07.813004
16,5,5,0,5,2026-06-18T10:43:09.007353
16,6,5,0,5,2026-06-18T10:43:11.677658
16,7,5,0,5,2026-06-18T10:43:12.907023
16,8,5,0,5,2026-06-18T10:43:14.322506
16,9,5,0,5,2026-06-18T10:43:21.491653
16,10,5,0,5,2026-06-18T10:43:22.899293
17,1,5,0,5,2026-06-18T10:43:24.105419
17,2,5,0,5,2026-06-18T10:43:25.318324
17,3,5,0,5,2026-06-18T10:43:26.974777
17,4,5,0,5,2026-06-18T10:43:34.246475
17,5,5,0,5,2026-06-18T10:43:35.642870
17,6,5,0,5,2026-06-18T10:43:37.462039
17,7,5,0,5,2026-06-18T10:43:38.869615
17,8,5,0,5,2026-06-18T10:43:40.480450
17,9,5,0,5,2026-06-18T10:43:41.492421
17,10,5,0,5,2026-06-18T10:43:43.291334
18,1,5,0,5,2026-06-18T10:43:52.704371
18,2,5,0,5,2026-06-18T10:44:03.258666
18,3,5,0,5,2026-06-18T10:44:18.368513
18,4,5,0,5,2026-06-18T10:44:20.198671
18,5,5,0,5,2026-06-18T10:44:21.617673
18,6,5,0,5,2026-06-18T10:44:28.819911
18,7,5,0,5,2026-06-18T10:44:30.033569
18,8,5,0,5,2026-06-18T10:44:31.859207
18,9,5,0,5,2026-06-18T10:44:33.072737
18,10,5,0,5,2026-06-18T10:44:40.282054
19,1,5,0,5,2026-06-18T10:44:42.945616
19,2,5,0,5,2026-06-18T10:44:44.774921
19,3,5,0,5,2026-06-18T10:45:01.412134
19,4,5,0,5,2026-06-18T10:45:02.652547
19,5,5,0,5,2026-06-18T10:45:04.066632
19,6,5,0,5,2026-06-18T10:45:06.078108
19,7,5,0,5,2026-06-18T10:45:14.065987
19,8,5,0,5,2026-06-18T10:45:16.724248
19,9,4,0,4,2026-06-18T10:45:18.546597
19,10,5,0,5,2026-06-18T10:45:19.761343
20,1,0,0,0,2026-06-18T10:45:26.993505
20,2,3,0,3,2026-06-18T10:45:28.654065
20,3,3,0,3,2026-06-18T10:45:29.860244
20,4,3,0,3,2026-06-18T10:45:31.460519
20,5,3,0,3,2026-06-18T10:45:39.396498
20,6,3,0,3,2026-06-18T10:45:41.411536
20,7,3,0,3,2026-06-18T10:45:43.221989
20,8,3,0,3,2026-06-18T10:45:45.235453
20,9,5,0,5,2026-06-18T10:45:52.400778
20,10,3,0,3,2026-06-18T10:45:54.822065
21,1,5,0,5,2026-06-18T10:45:56.230647
21,2,5,0,5,2026-06-18T10:45:58.259174
21,3,5,0,5,2026-06-18T10:46:04.853244
21,4,5,0,5,2026-06-18T10:46:07.273010
21,5,5,0,5,2026-06-18T10:46:09.295189
21,6,5,0,5,2026-06-18T10:46:10.701690
21,7,5,0,5,2026-06-18T10:46:13.861769
21,8,5,0,5,2026-06-18T10:46:15.870446
21,9,5,0,5,2026-06-18T10:46:23.783186
21,10,5,0,5,2026-06-18T10:46:25.000530
22,1,5,0,5,2026-06-18T10:46:26.401563
22,2,5,0,5,2026-06-18T10:46:28.431677
22,3,5,0,5,2026-06-18T10:46:35.668298
22,4,5,0,5,2026-06-18T10:46:42.823291
22,5,5,0,5,2026-06-18T10:46:44.831940
22,6,5,0,5,2026-06-18T10:46:46.038899
22,7,5,0,5,2026-06-18T10:46:47.262600
22,8,5,0,5,2026-06-18T10:46:49.282313
22,9,5,0,5,2026-06-18T10:46:51.582062
22,10,5,0,5,2026-06-18T10:46:53.192233
23,1,4,0,4,2026-06-18T10:47:04.596564
23,2,3,0,3,2026-06-18T10:47:06.418374
23,3,3,0,3,2026-06-18T10:47:08.231681
23,4,3,0,3,2026-06-18T10:47:09.435791
23,5,3,0,3,2026-06-18T10:47:16.678213
23,6,3,0,3,2026-06-18T10:47:19.576884
23,7,3,0,3,2026-06-18T10:47:20.578540
23,8,3,0,3,2026-06-18T10:47:21.777233
23,9,3,0,3,2026-06-18T10:47:23.803716
23,10,3,0,3,2026-06-18T10:47:30.453359
24,1,0,0,0,2026-06-18T10:47:32.257377
24,2,0,0,0,2026-06-18T10:47:33.469150
24,3,0,0,0,2026-06-18T10:47:35.316220
24,4,0,0,0,2026-06-18T10:47:37.554781
24,5,0,0,0,2026-06-18T10:47:38.769104
24,6,0,0,0,2026-06-18T10:47:40.176324
24,7,0,0,0,2026-06-18T10:47:41.994439
24,8,0,0,0,2026-06-18T10:47:44.640319
24,9,3,0,3,2026-06-18T10:47:46.254414
24,10,0,0,0,2026-06-18T10:47:48.288049
25,1,0,0,0,2026-06-18T10:47:49.919992
25,2,0,0,0,2026-06-18T10:47:51.346567
25,3,0,0,0,2026-06-18T10:47:52.348644
25,4,0,0,0,2026-06-18T10:47:53.749163
25,5,0,0,0,2026-06-18T10:48:00.342718
25,6,0,0,0,2026-06-18T10:48:02.772726
25,7,0,0,0,2026-06-18T10:48:03.983103
25,8,0,0,0,2026-06-18T10:48:05.395536
25,9,0,0,0,2026-06-18T10:48:07.030635
25,10,0,0,0,2026-06-18T10:48:09.679080
26,1,0,0,0,2026-06-18T10:48:11.102359
26,2,0,0,0,2026-06-18T10:48:16.079076
26,3,0,0,0,2026-06-18T10:48:17.907766
26,4,3,0,3,2026-06-18T10:48:19.537602
26,5,3,0,3,2026-06-18T10:48:20.552385
26,6,3,0,3,2026-06-18T10:48:28.493086
26,7,3,0,3,2026-06-18T10:48:29.917440
26,8,0,0,0,2026-06-18T10:48:31.526807
26,9,0,0,0,2026-06-18T10:48:33.539627
26,10,3,0,3,2026-06-18T10:48:40.763543
27,1,5,0,5,2026-06-18T10:48:42.379956
27,2,3,0,3,2026-06-18T10:48:43.806868
27,3,4,0,4,2026-06-18T10:48:45.607653
27,4,5,0,5,2026-06-18T10:48:52.794899
27,5,5,0,5,2026-06-18T10:48:54.226368
27,6,5,0,5,2026-06-18T10:48:56.047074
27,7,5,0,5,2026-06-18T10:48:57.979924
27,8,5,0,5,2026-06-18T10:49:05.248909
27,9,4,0,4,2026-06-18T10:49:12.426519
27,10,5,0,5,2026-06-18T10:49:13.631861
28,1,3,0,3,2026-06-18T10:49:15.452089
28,2,3,0,3,2026-06-18T10:49:17.278941
28,3,3,0,3,2026-06-18T10:49:18.510013
28,4,3,0,3,2026-06-18T10:49:25.715582
28,5,3,0,3,2026-06-18T10:49:27.354042
28,6,3,0,3,2026-06-18T10:49:33.909829
28,7,3,0,3,2026-06-18T10:49:35.322832
28,8,3,0,3,2026-06-18T10:49:36.335929
28,9,3,0,3,2026-06-18T10:49:37.959749
28,10,3,0,3,2026-06-18T10:49:39.377118
29,1,5,0,5,2026-06-18T10:49:40.862379
29,2,4,0,4,2026-06-18T10:49:48.082257
29,3,5,0,5,2026-06-18T10:49:50.307941
29,4,5,0,5,2026-06-18T10:49:52.113811
29,5,5,0,5,2026-06-18T10:49:54.137059
29,6,5,0,5,2026-06-18T10:49:56.156310
29,7,5,0,5,2026-06-18T10:49:57.978152
29,8,5,0,5,2026-06-18T10:49:59.201717
29,9,3,0,3,2026-06-18T10:50:01.057040
29,10,5,0,5,2026-06-18T10:50:03.485600
30,1,5,0,5,2026-06-18T10:50:05.106672
30,2,5,0,5,2026-06-18T10:50:06.130841
30,3,5,0,5,2026-06-18T10:50:07.349726
30,4,5,0,5,2026-06-18T10:50:13.917952
30,5,3,0,3,2026-06-18T10:50:15.325882
30,6,5,0,5,2026-06-18T10:50:17.339582
30,7,5,0,5,2026-06-18T10:50:18.756278
30,8,5,0,5,2026-06-18T10:50:25.908295
30,9,3,0,3,2026-06-18T10:50:27.322975
30,10,5,0,5,2026-06-18T10:50:28.940940
