question_id,run_index,rating,failures,response,collected_at
11,4,5,0,5,2026-06-17T07:53:58.977283
11,5,5,0,5,2026-06-17T07:54:00.604702
11,6,5,0,5,2026-06-17T07:54:01.606794
11,7,5,0,5,2026-06-17T07:54:02.612440
11,8,5,0,5,2026-06-17T07:54:03.836777
11,9,5,0,5,2026-06-17T07:54:10.420473
11,10,5,0,5,2026-06-17T07:54:11.812698
12,1,5,0,5,2026-06-17T07:54:13.628664
12,2,5,0,5,2026-06-17T07:54:14.634584
12,3,5,0,5,2026-06-17T07:54:15.850590
12,4,5,0,5,2026-06-17T07:54:17.263728
12,5,5,0,5,2026-06-17T07:54:19.091149
12,6,5,0,5,2026-06-17T07:54:20.909126
12,7,5,0,5,2026-06-17T07:54:23.564260
12,8,5,0,5,2026-06-17T07:54:25.174652
12,9,5,0,5,2026-06-17T07:54:26.183740
12,10,5,0,5,2026-06-17T07:54:27.787783
13,1,3,0,3,2026-06-17T07:54:28.800865
13,2,3,0,3,2026-06-17T07:54:29.606178
13,3,3,0,3,2026-06-17T07:54:31.016234
13,4,3,0,3,2026-06-17T07:54:32.422964
13,5,3,0,3,2026-06-17T07:54:33.495535
13,6,3,0,3,2026-06-17T07:54:35.115139
13,7,3,0,3,2026-06-17T07:54:36.118697
13,8,3,0,3,2026-06-17T07:54:37.538392
13,9,3,0,3,2026-06-17T07:54:38.583257
13,10,3,0,3,2026-06-17T07:54:45.747122
14,1,4,0,4,2026-06-17T07:54:47.171199
14,2,4,0,4,2026-06-17T07:54:48.415308
14,3,4,0,4,2026-06-17T07:54:49.636988
14,4,4,0,4,2026-06-17T07:54:51.239258
14,5,4,0,4,2026-06-17T07:54:58.393195
14,6,4,0,4,2026-06-17T07:55:00.013415
14,7,4,0,4,2026-06-17T07:55:01.021913
14,8,4,0,4,2026-06-17T07:55:02.018400
14,9,4,0,4,2026-06-17T07:55:02.820081
14,10,4,0,4,2026-06-17T07:55:04.233373
15,1,0,0,0,2026-06-17T07:55:05.238664
15,2,0,0,0,2026-06-17T07:55:06.447844
15,3,0,0,0,2026-06-17T07:55:07.662771
15,4,0,0,0,2026-06-17T07:55:08.869355
15,5,0,0,0,2026-06-17T07:55:16.061007
15,6,0,0,0,2026-06-17T07:55:18.088190
15,7,0,0,0,2026-06-17T07:55:19.726414
15,8,3,0,3,2026-06-17T07:55:21.143526
15,9,0,0,0,2026-06-17T07:55:23.357930
15,10,0,0,0,2026-06-17T07:55:24.564030
16,1,5,0,5,2026-06-17T07:55:25.966632
16,2,5,0,5,2026-06-17T07:55:33.797162
16,3,5,0,5,2026-06-17T07:55:35.605008
16,4,5,0,5,2026-06-17T07:55:37.222809
16,5,5,0,5,2026-06-17T07:55:38.857555
16,6,5,0,5,2026-06-17T07:55:40.470153
16,7,5,0,5,2026-06-17T07:55:41.676389
16,8,5,0,5,2026-06-17T07:55:43.287110
16,9,5,0,5,2026-06-17T07:55:44.299172
16,10,5,0,5,2026-06-17T07:55:45.300080
17,1,5,0,5,2026-06-17T07:55:47.315671
17,2,5,0,5,2026-06-17T07:55:48.725262
17,3,5,0,5,2026-06-17T07:55:50.130948
17,4,5,0,5,2026-06-17T07:55:51.126429
17,5,5,0,5,2026-06-17T07:55:57.666902
17,6,5,0,5,2026-06-17T07:55:59.081470
17,7,5,0,5,2026-06-17T07:56:00.897228
17,8,5,0,5,2026-06-17T07:56:01.713568
17,9,5,0,5,2026-06-17T07:56:02.512331
17,10,5,0,5,2026-06-17T07:56:09.696727
18,1,4,0,4,2026-06-17T07:56:11.111546
18,2,4,0,4,2026-06-17T07:56:12.737954
18,3,4,0,4,2026-06-17T07:56:14.213635
18,4,4,0,4,2026-06-17T07:56:21.374941
18,5,4,0,4,2026-06-17T07:56:22.181420
18,6,4,0,4,2026-06-17T07:56:23.807566
18,7,4,0,4,2026-06-17T07:56:25.435213
18,8,4,0,4,2026-06-17T07:56:26.645519
18,9,4,0,4,2026-06-17T07:56:28.051359
18,10,4,0,4,2026-06-17T07:56:28.850609
19,1,4,0,4,2026-06-17T07:56:30.475275
19,2,4,0,4,2026-06-17T07:56:31.678648
19,3,4,0,4,2026-06-17T07:56:32.683211
19,4,4,0,4,2026-06-17T07:56:39.232761
19,5,4,0,4,2026-06-17T07:56:40.645171
19,6,4,0,4,2026-06-17T07:56:41.660072
19,7,4,0,4,2026-06-17T07:56:42.679088
19,8,4,0,4,2026-06-17T07:56:44.482974
19,9,4,0,4,2026-06-17T07:56:45.890769
19,10,4,0,4,2026-06-17T07:56:47.093580
20,1,4,0,4,2026-06-17T07:56:48.696181
20,2,4,0,4,2026-06-17T07:56:50.506125
20,3,4,0,4,2026-06-17T07:56:51.528580
20,4,4,0,4,2026-06-17T07:56:52.544604
20,5,4,0,4,2026-06-17T07:56:53.760085
20,6,4,0,4,2026-06-17T07:56:55.388285
20,7,4,0,4,2026-06-17T07:56:56.589674
20,8,4,0,4,2026-06-17T07:57:03.753977
20,9,4,0,4,2026-06-17T07:57:05.773980
20,10,4,0,4,2026-06-17T07:57:06.937160
21,1,5,0,5,2026-06-17T07:57:07.939915
21,2,5,0,5,2026-06-17T07:57:09.196298
21,3,5,0,5,2026-06-17T07:57:11.025410
21,4,5,0,5,2026-06-17T07:57:12.646815
21,5,5,0,5,2026-06-17T07:57:14.265040
21,6,5,0,5,2026-06-17T07:57:21.538817
21,7,5,0,5,2026-06-17T07:57:24.191339
21,8,5,0,5,2026-06-17T07:57:25.812155
21,9,5,0,5,2026-06-17T07:57:27.426525
21,10,5,0,5,2026-06-17T07:57:33.998919
22,1,5,0,5,2026-06-17T07:57:35.631390
22,2,5,0,5,2026-06-17T07:57:36.640866
22,3,5,0,5,2026-06-17T07:57:38.246548
22,4,5,0,5,2026-06-17T07:57:40.270919
22,5,5,0,5,2026-06-17T07:57:46.831875
22,6,5,0,5,2026-06-17T07:57:48.438401
22,7,5,0,5,2026-06-17T07:57:49.859195
22,8,5,0,5,2026-06-17T07:57:50.867246
22,9,5,0,5,2026-06-17T07:57:52.111121
22,10,5,0,5,2026-06-17T07:57:53.534281
23,1,5,0,5,2026-06-17T07:57:54.552714
23,2,5,0,5,2026-06-17T07:57:55.558742
23,3,5,0,5,2026-06-17T07:57:57.182139
23,4,5,0,5,2026-06-17T07:58:05.048072
23,5,5,0,5,2026-06-17T07:58:06.257509
23,6,5,0,5,2026-06-17T07:58:08.099653
23,7,5,0,5,2026-06-17T07:58:09.505053
23,8,5,0,5,2026-06-17T07:58:11.126517
23,9,5,0,5,2026-06-17T07:58:12.141381
23,10,5,0,5,2026-06-17T07:58:13.581782
24,1,3,0,3,2026-06-17T07:58:14.801083
24,2,3,0,3,2026-06-17T07:58:22.016767
24,3,3,0,3,2026-06-17T07:58:24.652107
24,4,3,0,3,2026-06-17T07:58:26.052190
24,5,3,0,3,2026-06-17T07:58:28.058773
24,6,3,0,3,2026-06-17T07:58:34.649824
24,7,3,0,3,2026-06-17T07:58:36.056805
24,8,3,0,3,2026-06-17T07:58:37.069461
24,9,3,0,3,2026-06-17T07:58:38.261941
24,10,3,0,3,2026-06-17T07:58:39.677954
25,1,0,0,0,2026-06-17T07:58:40.886634
25,2,0,0,0,2026-06-17T07:58:42.304603
25,3,0,0,0,2026-06-17T07:58:43.124744
25,4,0,0,0,2026-06-17T07:58:43.928935
25,5,0,0,0,2026-06-17T07:58:44.723221
25,6,0,0,0,2026-06-17T07:58:45.741492
25,7,0,0,0,2026-06-17T07:58:52.932814
25,8,0,0,0,2026-06-17T07:58:55.151637
25,9,0,0,0,2026-06-17T07:58:56.144416
25,10,0,0,0,2026-06-17T07:58:57.351854
26,1,2,0,2,2026-06-17T07:58:58.557535
26,2,2,0,2,2026-06-17T07:58:59.754953
26,3,2,0,2,2026-06-17T07:59:01.372396
26,4,2,0,2,2026-06-17T07:59:02.385899
26,5,2,0,2,2026-06-17T07:59:03.803338
26,6,2,0,2,2026-06-17T07:59:10.987383
26,7,2,0,2,2026-06-17T07:59:12.795972
26,8,2,0,2,2026-06-17T07:59:14.097413
26,9,2,0,2,2026-06-17T07:59:15.107857
26,10,2,0,2,2026-06-17T07:59:16.711313
27,1,4,0,4,2026-06-17T07:59:18.323308
27,2,4,0,4,2026-06-17T07:59:19.636341
27,3,4,0,4,2026-06-17T07:59:21.147071
27,4,4,0,4,2026-06-17T07:59:22.162335
27,5,4,0,4,2026-06-17T07:59:23.577841
27,6,4,0,4,2026-06-17T07:59:25.289388
27,7,4,0,4,2026-06-17T07:59:26.697582
27,8,4,0,4,2026-06-17T07:59:27.926011
27,9,4,0,4,2026-06-17T07:59:29.725970
27,10,4,0,4,2026-06-17T07:59:31.358586
28,1,3,0,3,2026-06-17T07:59:33.171334
28,2,3,0,3,2026-06-17T07:59:34.596652
28,3,3,0,3,2026-06-17T07:59:35.809918
28,4,3,0,3,2026-06-17T07:59:37.245652
28,5,3,0,3,2026-06-17T07:59:38.248361
28,6,3,0,3,2026-06-17T07:59:39.869155
28,7,3,0,3,2026-06-17T07:59:46.469039
28,8,3,0,3,2026-06-17T07:59:47.851563
28,9,3,0,3,2026-06-17T07:59:49.033045
28,10,3,0,3,2026-06-17T07:59:49.840158
29,1,4,0,4,2026-06-17T07:59:51.446615
29,2,4,0,4,2026-06-17T07:59:52.649539
29,3,4,0,4,2026-06-17T07:59:54.439623
29,4,4,0,4,2026-06-17T07:59:55.255839
29,5,4,0,4,2026-06-17T07:59:56.258517
29,6,4,0,4,2026-06-17T07:59:57.467858
29,7,4,0,4,2026-06-17T08:00:04.647617
29,8,4,0,4,2026-06-17T08:00:06.313929
29,9,4,0,4,2026-06-17T08:00:07.725997
29,10,4,0,4,2026-06-17T08:00:09.339430
30,1,4,0,4,2026-06-17T08:00:16.563601
30,2,5,0,5,2026-06-17T08:00:17.378947
30,3,5,0,5,2026-06-17T08:00:18.598430
30,4,3,0,3,2026-06-17T08:00:20.198934
30,5,5,0,5,2026-06-17T08:00:21.191736
30,6,3,0,3,2026-06-17T08:00:22.596711
30,7,5,0,5,2026-06-17T08:00:24.004583
30,8,5,0,5,2026-06-17T08:00:25.211021
30,9,5,0,5,2026-06-17T08:00:26.417194
30,10,5,0,5,2026-06-17T08:00:33.653263
