question_id,run_index,rating,failures,response,collected_at
23,7,3,0,3,2026-04-04T13:05:41.813326
23,8,5,0,5,2026-04-04T13:05:48.013876
23,9,5,0,5,2026-04-04T13:05:54.409348
23,10,0,0,0,2026-04-04T13:06:00.607613
24,1,0,0,0,2026-04-04T13:06:06.921874
24,2,0,0,0,2026-04-04T13:06:13.064796
24,3,0,0,0,2026-04-04T13:06:19.401671
24,4,0,0,0,2026-04-04T13:06:26.110072
24,5,0,0,0,2026-04-04T13:06:32.282800
24,6,0,0,0,2026-04-04T13:06:38.674381
24,7,0,0,0,2026-04-04T13:06:45.155271
24,8,0,0,0,2026-04-04T13:06:51.345716
24,9,0,0,0,2026-04-04T13:06:57.953547
24,10,0,0,0,2026-04-04T13:07:04.537255
25,1,0,0,0,2026-04-04T13:07:11.177465
25,2,0,0,0,2026-04-04T13:07:17.921838
25,3,0,0,0,2026-04-04T13:07:24.064093
25,4,0,0,0,2026-04-04T13:07:30.367544
25,5,0,0,0,2026-04-04T13:07:36.487754
25,6,0,0,0,2026-04-04T13:07:43.112550
25,7,0,0,0,2026-04-04T13:07:49.367281
25,8,0,0,0,2026-04-04T13:07:56.016511
25,9,0,0,0,2026-04-04T13:08:02.671884
25,10,0,0,0,2026-04-04T13:08:09.017875
26,1,0,0,0,2026-04-04T13:08:15.420635
26,2,0,0,0,2026-04-04T13:08:22.025825
26,3,0,0,0,2026-04-04T13:08:28.563117
26,4,0,0,0,2026-04-04T13:08:35.235487
26,5,0,0,0,2026-04-04T13:08:41.890501
26,6,0,0,0,2026-04-04T13:08:48.224466
26,7,0,0,0,2026-04-04T13:08:54.630857
26,8,0,0,0,2026-04-04T13:09:01.351038
26,9,0,0,0,2026-04-04T13:09:07.955605
26,10,0,0,0,2026-04-04T13:09:14.351748
27,1,5,0,5,2026-04-04T13:09:20.991336
27,2,5,0,5,2026-04-04T13:09:27.125216
27,3,5,0,5,2026-04-04T13:09:33.498879
27,4,5,0,5,2026-04-04T13:09:39.807886
27,5,5,0,5,2026-04-04T13:09:46.369237
27,6,5,0,5,2026-04-04T13:09:53.073817
27,7,5,0,5,2026-04-04T13:09:59.340734
27,8,5,0,5,2026-04-04T13:10:06.301366
27,9,5,0,5,2026-04-04T13:10:12.425850
27,10,3,0,3,2026-04-04T13:10:18.667081
28,1,2,0,2,2026-04-04T13:10:25.008450
28,2,3,0,3,2026-04-04T13:10:31.667907
28,3,3,0,3,2026-04-04T13:10:38.219077
28,4,3,0,3,2026-04-04T13:10:44.375925
28,5,3,0,3,2026-04-04T13:10:50.945920
28,6,3,0,3,2026-04-04T13:10:57.572741
28,7,3,0,3,2026-04-04T13:11:04.126344
28,8,3,0,3,2026-04-04T13:11:10.812917
28,9,3,0,3,2026-04-04T13:11:17.428047
28,10,3,0,3,2026-04-04T13:11:23.668035
29,1,0,0,0,2026-04-04T13:11:30.036623
29,2,0,0,0,2026-04-04T13:11:36.689375
29,3,0,0,0,2026-04-04T13:11:43.141535
29,4,0,0,0,2026-04-04T13:11:49.388028
29,5,0,0,0,2026-04-04T13:11:55.987974
29,6,0,0,0,2026-04-04T13:12:02.662216
29,7,0,0,0,2026-04-04T13:12:08.844214
29,8,5,0,5,2026-04-04T13:12:14.926976
29,9,0,0,0,2026-04-04T13:12:21.121366
29,10,0,0,0,2026-04-04T13:12:27.388037
30,1,5,0,5,2026-04-04T13:12:33.673390
30,2,5,0,5,2026-04-04T13:12:39.953654
30,3,5,0,5,2026-04-04T13:12:46.407177
30,4,5,0,5,2026-04-04T13:12:53.064571
30,5,5,0,5,2026-04-04T13:12:59.788768
30,6,5,0,5,2026-04-04T13:13:06.509829
30,7,3,0,3,2026-04-04T13:13:13.050095
30,8,5,0,5,2026-04-04T13:13:19.377979
30,9,5,0,5,2026-04-04T13:13:26.033616
30,10,5,0,5,2026-04-04T13:13:32.309714
